train_CrossEntropy(label),train_acc(label),eval_CrossEntropy(label),eval_acc(label)
1.5097558690367567,0.3092228464419476,1.262419545141596,0.43415077202543145
1.2346472639716073,0.462312734082397,1.2072108751205182,0.44504995458673935
1.1552175993330023,0.4953183520599251,1.1616329509599115,0.47411444141689374
1.1052817508076014,0.5216526217228464,1.16687263628226,0.47593097184377836
1.0660519974955012,0.5449438202247191,1.1720442938653044,0.4913714804722979
1.0444231810194722,0.5498595505617978,1.1867887824367762,0.4786557674841054
