train_CrossEntropy(label),train_acc(label),eval_CrossEntropy(label),eval_acc(label)
1.3601753131280678,0.3991104868913858,1.1761746385983183,0.46684831970935514
0.9493096897218112,0.5912921348314607,1.1593011554861805,0.5204359673024523
0.5774420433946317,0.7696629213483146,1.4083827074606996,0.5031789282470481
0.27936613054646087,0.9022705992509363,1.993590500222673,0.5004541326067211
0.1103502662943097,0.9664091760299626,2.486450723038274,0.49318801089918257
