train_CrossEntropy(label),train_acc(label),eval_CrossEntropy(label),eval_acc(label)
1.3687735150815843,0.39185393258426965,1.1712676283449177,0.45776566757493187
0.9680373648579201,0.5868445692883895,1.1329948329362514,0.5231607629427792
0.5785961994964085,0.7697799625468165,1.3943332342750694,0.5049954586739328
0.28417310473066143,0.8977059925093633,1.8881152172071298,0.49682107175295187
0.12521726001849334,0.961376404494382,2.4573185642018953,0.4977293369663942
