train_CrossEntropy(label),train_acc(label),eval_CrossEntropy(label),eval_acc(label)
1.382659432370118,0.39442883895131087,1.1926398563125153,0.43415077202543145
1.1294636382592305,0.5036282771535581,1.1926432823073745,0.485921889191644
0.9716184594657984,0.5720973782771536,1.1736084859442646,0.4913714804722979
0.8072502945692798,0.6580056179775281,1.2903975932626266,0.4868301544050863
0.6631818210587519,0.723314606741573,1.4283982310697882,0.48864668483197093
